mp_id,tool_record_json,raw_output,model,experiment,ts,gt_json,refusal,parse_fail,schema_fail,value_mismatch,constraint_violation,is_correct
mp-1524446,"{""material_id"": ""mp-1524446"", ""band_gap"": 1.0487, ""formation_energy_per_atom"": -1.452075918750001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524446"",
  ""band_gap_eV"": 1.0487,
  ""formation_energy_per_atom_eV"": -1.452075918750001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630216.120749,"{""material_id"": ""mp-1524446"", ""band_gap_eV"": 1.0487, ""formation_energy_per_atom_eV"": -1.452075918750001, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-730101,"{""material_id"": ""mp-730101"", ""band_gap"": 9.7197, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-730101"",
  ""band_gap_eV"": 9.7197,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630217.5541382,"{""material_id"": ""mp-730101"", ""band_gap_eV"": 9.7197, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-31049,"{""material_id"": ""mp-31049"", ""band_gap"": 3.4112, ""formation_energy_per_atom"": -3.159657924166664, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-31049"",
  ""band_gap_eV"": 3.4112,
  ""formation_energy_per_atom_eV"": -3.159657924166664,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630219.193002,"{""material_id"": ""mp-31049"", ""band_gap_eV"": 3.4112, ""formation_energy_per_atom_eV"": -3.159657924166664, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-573812,"{""material_id"": ""mp-573812"", ""band_gap"": 1.4052, ""formation_energy_per_atom"": -0.28239570742611, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-573812"",
  ""band_gap_eV"": 1.4052,
  ""formation_energy_per_atom_eV"": -0.28239570742611,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630220.42165,"{""material_id"": ""mp-573812"", ""band_gap_eV"": 1.4052, ""formation_energy_per_atom_eV"": -0.28239570742611, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1213805,"{""material_id"": ""mp-1213805"", ""band_gap"": 1.159, ""formation_energy_per_atom"": -0.723041855833334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1213805"",
  ""band_gap_eV"": 1.159,
  ""formation_energy_per_atom_eV"": -0.723041855833334,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630221.953982,"{""material_id"": ""mp-1213805"", ""band_gap_eV"": 1.159, ""formation_energy_per_atom_eV"": -0.723041855833334, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-7188,"{""material_id"": ""mp-7188"", ""band_gap"": 0.289899999999999, ""formation_energy_per_atom"": -0.670291663333335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-7188"",
  ""band_gap_eV"": 0.2899,
  ""formation_energy_per_atom_eV"": -0.670291663333335,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630223.475136,"{""material_id"": ""mp-7188"", ""band_gap_eV"": 0.289899999999999, ""formation_energy_per_atom_eV"": -0.670291663333335, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-680422,"{""material_id"": ""mp-680422"", ""band_gap"": 2.9265, ""formation_energy_per_atom"": -0.215968716874999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-680422"",
  ""band_gap_eV"": 2.9265,
  ""formation_energy_per_atom_eV"": -0.215968716874999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630224.9239218,"{""material_id"": ""mp-680422"", ""band_gap_eV"": 2.9265, ""formation_energy_per_atom_eV"": -0.215968716874999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1683,"{""material_id"": ""mp-1683"", ""band_gap"": 0.3979, ""formation_energy_per_atom"": -1.236771233046873, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1683"",
  ""band_gap_eV"": 0.3979,
  ""formation_energy_per_atom_eV"": -1.236771233046873,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630226.5619788,"{""material_id"": ""mp-1683"", ""band_gap_eV"": 0.3979, ""formation_energy_per_atom_eV"": -1.236771233046873, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1100,"{""material_id"": ""mp-1100"", ""band_gap"": 1.0375, ""formation_energy_per_atom"": -0.377014445, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1100"",
  ""band_gap_eV"": 1.0375,
  ""formation_energy_per_atom_eV"": -0.377014445,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630228.097811,"{""material_id"": ""mp-1100"", ""band_gap_eV"": 1.0375, ""formation_energy_per_atom_eV"": -0.377014445, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-11054,"{""material_id"": ""mp-11054"", ""band_gap"": 0.877899999999999, ""formation_energy_per_atom"": -0.278649864374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-11054"",
  ""band_gap_eV"": 0.8779,
  ""formation_energy_per_atom_eV"": -0.278649864374999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630229.531594,"{""material_id"": ""mp-11054"", ""band_gap_eV"": 0.877899999999999, ""formation_energy_per_atom_eV"": -0.278649864374999, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-306,"{""material_id"": ""mp-306"", ""band_gap"": 6.3017, ""formation_energy_per_atom"": -2.798056310000001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-306"",
  ""band_gap_eV"": 6.3017,
  ""formation_energy_per_atom_eV"": -2.79805631,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630230.964982,"{""material_id"": ""mp-306"", ""band_gap_eV"": 6.3017, ""formation_energy_per_atom_eV"": -2.798056310000001, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1018040,"{""material_id"": ""mp-1018040"", ""band_gap"": 2.5765, ""formation_energy_per_atom"": -1.474296713671875, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1018040"",
  ""band_gap_eV"": 2.5765,
  ""formation_energy_per_atom_eV"": -1.474296713671875,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630232.606465,"{""material_id"": ""mp-1018040"", ""band_gap_eV"": 2.5765, ""formation_energy_per_atom_eV"": -1.474296713671875, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-12957,"{""material_id"": ""mp-12957"", ""band_gap"": 1.0933, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-12957"",
  ""band_gap_eV"": 1.0933,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630234.143168,"{""material_id"": ""mp-12957"", ""band_gap_eV"": 1.0933, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-8377,"{""material_id"": ""mp-8377"", ""band_gap"": 3.0604, ""formation_energy_per_atom"": -1.4950600038888862, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-8377"",
  ""band_gap_eV"": 3.0604,
  ""formation_energy_per_atom_eV"": -1.4950600038888862,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630235.574107,"{""material_id"": ""mp-8377"", ""band_gap_eV"": 3.0604, ""formation_energy_per_atom_eV"": -1.4950600038888862, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-23933,"{""material_id"": ""mp-23933"", ""band_gap"": 2.197699999999999, ""formation_energy_per_atom"": -0.073632082812499, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23933"",
  ""band_gap_eV"": 2.1977,
  ""formation_energy_per_atom_eV"": -0.073632082812499,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630236.99722,"{""material_id"": ""mp-23933"", ""band_gap_eV"": 2.197699999999999, ""formation_energy_per_atom_eV"": -0.073632082812499, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-13568,"{""material_id"": ""mp-13568"", ""band_gap"": 0.3379, ""formation_energy_per_atom"": -2.015935722708332, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-13568"",
  ""band_gap_eV"": 0.3379,
  ""formation_energy_per_atom_eV"": -2.015935722708332,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630238.369243,"{""material_id"": ""mp-13568"", ""band_gap_eV"": 0.3379, ""formation_energy_per_atom_eV"": -2.015935722708332, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-571442,"{""material_id"": ""mp-571442"", ""band_gap"": 3.0417, ""formation_energy_per_atom"": -1.710965791249998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571442"",
  ""band_gap_eV"": 3.0417,
  ""formation_energy_per_atom_eV"": -1.710965791249998,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630239.8753312,"{""material_id"": ""mp-571442"", ""band_gap_eV"": 3.0417, ""formation_energy_per_atom_eV"": -1.710965791249998, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1154,"{""material_id"": ""mp-1154"", ""band_gap"": 0.7510000000000001, ""formation_energy_per_atom"": -0.286120912954541, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1154"",
  ""band_gap_eV"": 0.751,
  ""formation_energy_per_atom_eV"": -0.286120912954541,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630241.513314,"{""material_id"": ""mp-1154"", ""band_gap_eV"": 0.7510000000000001, ""formation_energy_per_atom_eV"": -0.286120912954541, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1524481,"{""material_id"": ""mp-1524481"", ""band_gap"": 8.309, ""formation_energy_per_atom"": -1.27488559425, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524481"",
  ""band_gap_eV"": 8.309,
  ""formation_energy_per_atom_eV"": -1.27488559425,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630243.680587,"{""material_id"": ""mp-1524481"", ""band_gap_eV"": 8.309, ""formation_energy_per_atom_eV"": -1.27488559425, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27972,"{""material_id"": ""mp-27972"", ""band_gap"": 4.103299999999999, ""formation_energy_per_atom"": -2.494519163125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27972"",
  ""band_gap_eV"": 4.1033,
  ""formation_energy_per_atom_eV"": -2.494519163125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630245.3064268,"{""material_id"": ""mp-27972"", ""band_gap_eV"": 4.103299999999999, ""formation_energy_per_atom_eV"": -2.494519163125, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27153,"{""material_id"": ""mp-27153"", ""band_gap"": 0.2115, ""formation_energy_per_atom"": -1.76299271, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27153"",
  ""band_gap_eV"": 0.2115,
  ""formation_energy_per_atom_eV"": -1.76299271,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630247.045354,"{""material_id"": ""mp-27153"", ""band_gap_eV"": 0.2115, ""formation_energy_per_atom_eV"": -1.76299271, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1524458,"{""material_id"": ""mp-1524458"", ""band_gap"": 3.1633, ""formation_energy_per_atom"": -1.529192906999997, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1524458"",
  ""band_gap_eV"": 3.1633,
  ""formation_energy_per_atom_eV"": -1.529192907,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630248.583362,"{""material_id"": ""mp-1524458"", ""band_gap_eV"": 3.1633, ""formation_energy_per_atom_eV"": -1.529192906999997, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-634859,"{""material_id"": ""mp-634859"", ""band_gap"": 2.7345, ""formation_energy_per_atom"": -2.206560153333333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-634859"",
  ""band_gap_eV"": 2.7345,
  ""formation_energy_per_atom_eV"": -2.206560153333333,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630250.1181388,"{""material_id"": ""mp-634859"", ""band_gap_eV"": 2.7345, ""formation_energy_per_atom_eV"": -2.206560153333333, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-468,"{""material_id"": ""mp-468"", ""band_gap"": 7.6012, ""formation_energy_per_atom"": -3.86576940625, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-468"",
  ""band_gap_eV"": 7.6012,
  ""formation_energy_per_atom_eV"": -3.86576940625,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630251.445802,"{""material_id"": ""mp-468"", ""band_gap_eV"": 7.6012, ""formation_energy_per_atom_eV"": -3.86576940625, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-559931,"{""material_id"": ""mp-559931"", ""band_gap"": 1.6025, ""formation_energy_per_atom"": -3.238528048750001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-559931"",
  ""band_gap_eV"": 1.6025,
  ""formation_energy_per_atom_eV"": -3.238528048750001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630253.088897,"{""material_id"": ""mp-559931"", ""band_gap_eV"": 1.6025, ""formation_energy_per_atom_eV"": -3.238528048750001, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1206891,"{""material_id"": ""mp-1206891"", ""band_gap"": 1.0096, ""formation_energy_per_atom"": -0.5667571437499991, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1206891"",
  ""band_gap_eV"": 1.0096,
  ""formation_energy_per_atom_eV"": -0.5667571437499991,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630254.623782,"{""material_id"": ""mp-1206891"", ""band_gap_eV"": 1.0096, ""formation_energy_per_atom_eV"": -0.5667571437499991, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1095275,"{""material_id"": ""mp-1095275"", ""band_gap"": 0.4889, ""formation_energy_per_atom"": -0.009709900654762, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1095275"",
  ""band_gap_eV"": 0.4889,
  ""formation_energy_per_atom_eV"": -0.009709900654762,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630256.261796,"{""material_id"": ""mp-1095275"", ""band_gap_eV"": 0.4889, ""formation_energy_per_atom_eV"": -0.009709900654762, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1201,"{""material_id"": ""mp-1201"", ""band_gap"": 0.1314, ""formation_energy_per_atom"": -0.383199846000002, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1201"",
  ""band_gap_eV"": 0.1314,
  ""formation_energy_per_atom_eV"": -0.383199846,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630257.694753,"{""material_id"": ""mp-1201"", ""band_gap_eV"": 0.1314, ""formation_energy_per_atom_eV"": -0.383199846000002, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-570437,"{""material_id"": ""mp-570437"", ""band_gap"": 2.3382, ""formation_energy_per_atom"": -0.827083558444443, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-570437"",
  ""band_gap_eV"": 2.3382,
  ""formation_energy_per_atom_eV"": -0.827083558444443,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630259.030342,"{""material_id"": ""mp-570437"", ""band_gap_eV"": 2.3382, ""formation_energy_per_atom_eV"": -0.827083558444443, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-27358,"{""material_id"": ""mp-27358"", ""band_gap"": 2.9034, ""formation_energy_per_atom"": -1.022062649955356, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27358"",
  ""band_gap_eV"": 2.9034,
  ""formation_energy_per_atom_eV"": -1.022062649955356,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630260.386097,"{""material_id"": ""mp-27358"", ""band_gap_eV"": 2.9034, ""formation_energy_per_atom_eV"": -1.022062649955356, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-754815,"{""material_id"": ""mp-754815"", ""band_gap"": 3.976499999999999, ""formation_energy_per_atom"": -2.30537281125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-754815"",
  ""band_gap_eV"": 3.9765,
  ""formation_energy_per_atom_eV"": -2.30537281125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630262.0997288,"{""material_id"": ""mp-754815"", ""band_gap_eV"": 3.976499999999999, ""formation_energy_per_atom_eV"": -2.30537281125, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-568263,"{""material_id"": ""mp-568263"", ""band_gap"": 1.2121, ""formation_energy_per_atom"": -0.69001870828125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-568263"",
  ""band_gap_eV"": 1.2121,
  ""formation_energy_per_atom_eV"": -0.69001870828125,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630263.5430222,"{""material_id"": ""mp-568263"", ""band_gap_eV"": 1.2121, ""formation_energy_per_atom_eV"": -0.69001870828125, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-1025522,"{""material_id"": ""mp-1025522"", ""band_gap"": 0.6758999999999991, ""formation_energy_per_atom"": -1.162119996249998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1025522"",
  ""band_gap_eV"": 0.6759,
  ""formation_energy_per_atom_eV"": -1.16212,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630264.915906,"{""material_id"": ""mp-1025522"", ""band_gap_eV"": 0.6758999999999991, ""formation_energy_per_atom_eV"": -1.162119996249998, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
mp-571011,"{""material_id"": ""mp-571011"", ""band_gap"": 1.7836, ""formation_energy_per_atom"": -0.975770047431038, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-571011"",
  ""band_gap_eV"": 1.7836,
  ""formation_energy_per_atom_eV"": -0.975770047431038,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp5_hard_structured,1770630266.391574,"{""material_id"": ""mp-571011"", ""band_gap_eV"": 1.7836, ""formation_energy_per_atom_eV"": -0.975770047431038, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}",False,False,False,False,False,True
