mp_id,tool_record_json,raw_output,model,experiment,ts
mp-22885,"{""material_id"": ""mp-22885"", ""band_gap"": 2.686199999999999, ""formation_energy_per_atom"": -0.7818107566666681, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-22885"",
  ""band_gap_eV"": 2.6862,
  ""formation_energy_per_atom_eV"": -0.7818107566666681,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630585.20434
mp-20652,"{""material_id"": ""mp-20652"", ""band_gap"": 1.9078, ""formation_energy_per_atom"": -2.26442824375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-20652"",
  ""band_gap_eV"": 1.9078,
  ""formation_energy_per_atom_eV"": -2.26442824375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630586.5368152
mp-27857,"{""material_id"": ""mp-27857"", ""band_gap"": 0.9792, ""formation_energy_per_atom"": -0.694771309999999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-27857"",
  ""band_gap_eV"": 0.9792,
  ""formation_energy_per_atom_eV"": -0.694771309999999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630588.1494741
mp-985829,"{""material_id"": ""mp-985829"", ""band_gap"": 1.2237, ""formation_energy_per_atom"": -1.806995168541668, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-985829"",
  ""band_gap_eV"": 1.2237,
  ""formation_energy_per_atom_eV"": -1.806995168541668,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630589.480969
mp-30034,"{""material_id"": ""mp-30034"", ""band_gap"": 4.4707, ""formation_energy_per_atom"": -1.853706801666665, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-30034"",
  ""band_gap_eV"": 4.4707,
  ""formation_energy_per_atom_eV"": -1.853706801666665,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630591.121938
mp-22881,"{""material_id"": ""mp-22881"", ""band_gap"": 3.5244, ""formation_energy_per_atom"": -1.2745155149999992, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-22881"",
    ""band_gap_eV"": 3.5244,
    ""formation_energy_per_atom_eV"": -1.2745155149999992,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630592.65823
mp-32755,"{""material_id"": ""mp-32755"", ""band_gap"": 1.0395, ""formation_energy_per_atom"": -1.857414943749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
 ""material_id"": ""mp-32755"",
 ""band_gap_eV"": 1.0395,
 ""formation_energy_per_atom_eV"": -1.857414943749999,
 ""is_metal"": false,
 ""energy_above_hull_eV"": 0.0,
 ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630594.19429
mp-2715,"{""material_id"": ""mp-2715"", ""band_gap"": 0.172299999999999, ""formation_energy_per_atom"": -0.290117705833334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2715"",
  ""band_gap_eV"": 0.1723,
  ""formation_energy_per_atom_eV"": -0.290117705833334,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630595.831071
mp-504759,"{""material_id"": ""mp-504759"", ""band_gap"": 0.9911, ""formation_energy_per_atom"": -2.631161137083333, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-504759"",
  ""band_gap_eV"": 0.9911,
  ""formation_energy_per_atom_eV"": -2.631161137083333,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630597.2630022
mp-1525121,"{""material_id"": ""mp-1525121"", ""band_gap"": 1.687399999999999, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1525121"",
  ""band_gap_eV"": 1.6874,
  ""formation_energy_per_atom_eV"": 0.0,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630598.6996858
mp-865194,"{""material_id"": ""mp-865194"", ""band_gap"": 5.3798, ""formation_energy_per_atom"": -4.181989037499999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-865194"",
  ""band_gap_eV"": 5.3798,
  ""formation_energy_per_atom_eV"": -4.181989037499999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630600.3228831
mp-541610,"{""material_id"": ""mp-541610"", ""band_gap"": 2.597, ""formation_energy_per_atom"": -0.927984858749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-541610"",
  ""band_gap_eV"": 2.597,
  ""formation_energy_per_atom_eV"": -0.927984858749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630601.8703291
mp-28933,"{""material_id"": ""mp-28933"", ""band_gap"": 1.7587000000000002, ""formation_energy_per_atom"": -0.198695136500001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-28933"",
    ""band_gap_eV"": 1.7587,
    ""formation_energy_per_atom_eV"": -0.1986951365,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630603.407904
mp-23205,"{""material_id"": ""mp-23205"", ""band_gap"": 3.6162, ""formation_energy_per_atom"": -1.3037782916666671, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23205"",
  ""band_gap_eV"": 3.6162,
  ""formation_energy_per_atom_eV"": -1.3037782916666671,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630604.840189
mp-985831,"{""material_id"": ""mp-985831"", ""band_gap"": 0.5342, ""formation_energy_per_atom"": -1.564946299374999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-985831"",
    ""band_gap_eV"": 0.5342,
    ""formation_energy_per_atom_eV"": -1.5649463,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630606.3574998
mp-540829,"{""material_id"": ""mp-540829"", ""band_gap"": 0.710199999999999, ""formation_energy_per_atom"": -1.872036438333334, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-540829"",
    ""band_gap_eV"": 0.710199999999999,
    ""formation_energy_per_atom_eV"": -1.872036438333334,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630607.913763
mp-1525632,"{""material_id"": ""mp-1525632"", ""band_gap"": 2.8979, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{""material_id"": ""mp-1525632"", ""band_gap_eV"": 2.8979, ""formation_energy_per_atom_eV"": 0.0, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}
```",gemini,exp4_hard_cove_selfcheck,1770630609.390506
mp-573815,"{""material_id"": ""mp-573815"", ""band_gap"": 0.9469999999999992, ""formation_energy_per_atom"": -0.348767611458335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-573815"",
  ""band_gap_eV"": 0.947,
  ""formation_energy_per_atom_eV"": -0.348767611458335,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630610.575017
mp-607450,"{""material_id"": ""mp-607450"", ""band_gap"": 0.229, ""formation_energy_per_atom"": -0.235972947500002, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-607450"",
  ""band_gap_eV"": 0.229,
  ""formation_energy_per_atom_eV"": -0.235972947500002,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630612.071136
mp-23162,"{""material_id"": ""mp-23162"", ""band_gap"": 1.0479, ""formation_energy_per_atom"": -1.87860569, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-23162"",
    ""band_gap_eV"": 1.0479,
    ""formation_energy_per_atom_eV"": -1.87860569,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630613.545714
mp-2402,"{""material_id"": ""mp-2402"", ""band_gap"": 1.1286, ""formation_energy_per_atom"": -0.069361268125, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-2402"",
    ""band_gap_eV"": 1.1286,
    ""formation_energy_per_atom_eV"": -0.069361268125,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630614.944364
mp-9922,"{""material_id"": ""mp-9922"", ""band_gap"": 1.1326, ""formation_energy_per_atom"": -1.373804485859373, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-9922"",
    ""band_gap_eV"": 1.1326,
    ""formation_energy_per_atom_eV"": -1.373804485859373,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630616.415046
mp-1545216,"{""material_id"": ""mp-1545216"", ""band_gap"": 0.4836, ""formation_energy_per_atom"": -0.907728662126436, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1545216"",
    ""band_gap_eV"": 0.4836,
    ""formation_energy_per_atom_eV"": -0.907728662126436,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630617.948838
mp-1968,"{""material_id"": ""mp-1968"", ""band_gap"": 3.824799999999999, ""formation_energy_per_atom"": -3.8759289195, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1968"",
    ""band_gap_eV"": 3.8248,
    ""formation_energy_per_atom_eV"": -3.8759289195,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630619.445297
mp-29711,"{""material_id"": ""mp-29711"", ""band_gap"": 0.638899999999999, ""formation_energy_per_atom"": -0.444227307333335, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-29711"",
  ""band_gap_eV"": 0.6389,
  ""formation_energy_per_atom_eV"": -0.4442,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630621.023904
mp-2133,"{""material_id"": ""mp-2133"", ""band_gap"": 0.7227, ""formation_energy_per_atom"": -1.7908991124999991, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-2133"",
  ""band_gap_eV"": 0.7227,
  ""formation_energy_per_atom_eV"": -1.7908991124999991,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630622.355065
mp-1185959,"{""material_id"": ""mp-1185959"", ""band_gap"": 1.133699999999999, ""formation_energy_per_atom"": -1.154441889999999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1185959"",
    ""band_gap_eV"": 1.133699999999999,
    ""formation_energy_per_atom_eV"": -1.154441889999999,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630623.993106
mp-985278,"{""material_id"": ""mp-985278"", ""band_gap"": 6.0693, ""formation_energy_per_atom"": -4.467987469375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-985278"",
    ""band_gap_eV"": 6.0693,
    ""formation_energy_per_atom_eV"": -4.467987469375,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630625.324864
mp-23710,"{""material_id"": ""mp-23710"", ""band_gap"": 3.709699999999999, ""formation_energy_per_atom"": -0.2827190725, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-23710"",
    ""band_gap_eV"": 3.7097,
    ""formation_energy_per_atom_eV"": -0.2827190725,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630626.5531251
mp-341,"{""material_id"": ""mp-341"", ""band_gap"": 1.9022, ""formation_energy_per_atom"": -1.990905017999998, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{""material_id"": ""mp-341"", ""band_gap_eV"": 1.9022, ""formation_energy_per_atom_eV"": -1.990905017999998, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}
```",gemini,exp4_hard_cove_selfcheck,1770630628.089261
mp-32800,"{""material_id"": ""mp-32800"", ""band_gap"": 2.2962, ""formation_energy_per_atom"": -2.4930635934375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-32800"",
  ""band_gap_eV"": 2.2962,
  ""formation_energy_per_atom_eV"": -2.4930635934375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630629.625664
mp-685014,"{""material_id"": ""mp-685014"", ""band_gap"": 2.0644, ""formation_energy_per_atom"": -1.068962764541666, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{""material_id"": ""mp-685014"", ""band_gap_eV"": 2.0644, ""formation_energy_per_atom_eV"": -1.068962764541666, ""is_metal"": false, ""energy_above_hull_eV"": 0.0, ""is_stable"": true}
```",gemini,exp4_hard_cove_selfcheck,1770630631.264116
mp-559798,"{""material_id"": ""mp-559798"", ""band_gap"": 4.9116, ""formation_energy_per_atom"": -2.23065729, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-559798"",
    ""band_gap_eV"": 4.9116,
    ""formation_energy_per_atom_eV"": -2.23065729,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630632.74696
mp-1080821,"{""material_id"": ""mp-1080821"", ""band_gap"": 0.7896000000000001, ""formation_energy_per_atom"": -3.19318655375, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1080821"",
  ""band_gap_eV"": 0.7896,
  ""formation_energy_per_atom_eV"": -3.19318655375,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630634.259142
mp-540625,"{""material_id"": ""mp-540625"", ""band_gap"": 1.7063, ""formation_energy_per_atom"": -0.5793224153125001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-540625"",
    ""band_gap_eV"": 1.7063,
    ""formation_energy_per_atom_eV"": -0.5793224153125001,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630635.719509
mp-1025442,"{""material_id"": ""mp-1025442"", ""band_gap"": 1.3846999999999992, ""formation_energy_per_atom"": -0.44096969, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1025442"",
  ""band_gap_eV"": 1.3847,
  ""formation_energy_per_atom_eV"": -0.44097,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630637.3037848
mp-556911,"{""material_id"": ""mp-556911"", ""band_gap"": 1.6921, ""formation_energy_per_atom"": -2.590574678333332, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-556911"",
    ""band_gap_eV"": 1.6921,
    ""formation_energy_per_atom_eV"": -2.590574678333332,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630638.6890922
mp-23263,"{""material_id"": ""mp-23263"", ""band_gap"": 2.9266, ""formation_energy_per_atom"": -2.423042803749999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23263"",
  ""band_gap_eV"": 2.9266,
  ""formation_energy_per_atom_eV"": -2.423042803749999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630640.021696
mp-16911,"{""material_id"": ""mp-16911"", ""band_gap"": 1.9539, ""formation_energy_per_atom"": -0.955290041071428, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
 ""material_id"": ""mp-16911"",
 ""band_gap_eV"": 1.9539,
 ""formation_energy_per_atom_eV"": -0.955290041071428,
 ""is_metal"": false,
 ""energy_above_hull_eV"": 0.0,
 ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630641.6584818
mp-1705,"{""material_id"": ""mp-1705"", ""band_gap"": 0.5057, ""formation_energy_per_atom"": -1.74803409, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-1705"",
  ""band_gap_eV"": 0.5057,
  ""formation_energy_per_atom_eV"": -1.74803409,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630643.1860359
mp-561197,"{""material_id"": ""mp-561197"", ""band_gap"": 5.5366, ""formation_energy_per_atom"": -3.404466658305554, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-561197"",
    ""band_gap_eV"": 5.5366,
    ""formation_energy_per_atom_eV"": -3.404466658305554,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630644.730247
mp-23183,"{""material_id"": ""mp-23183"", ""band_gap"": 4.299799999999999, ""formation_energy_per_atom"": -2.585905556250001, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23183"",
  ""band_gap_eV"": 4.299799999999999,
  ""formation_energy_per_atom_eV"": -2.585905556250001,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630646.36928
mp-23280,"{""material_id"": ""mp-23280"", ""band_gap"": 3.9873, ""formation_energy_per_atom"": -0.755685861249999, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-23280"",
  ""band_gap_eV"": 3.9873,
  ""formation_energy_per_atom_eV"": -0.755685861249999,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630648.1340191
mp-1524462,"{""material_id"": ""mp-1524462"", ""band_gap"": 2.7061, ""formation_energy_per_atom"": 0.0, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-1524462"",
    ""band_gap_eV"": 2.7061,
    ""formation_energy_per_atom_eV"": 0.0,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630649.749213
mp-706630,"{""material_id"": ""mp-706630"", ""band_gap"": 3.606099999999999, ""formation_energy_per_atom"": -0.095264628645833, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
  ""material_id"": ""mp-706630"",
  ""band_gap_eV"": 3.606099999999999,
  ""formation_energy_per_atom_eV"": -0.095264628645833,
  ""is_metal"": false,
  ""energy_above_hull_eV"": 0.0,
  ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630651.695924
mp-541837,"{""material_id"": ""mp-541837"", ""band_gap"": 0.3769, ""formation_energy_per_atom"": -0.434076935437502, ""is_metal"": false, ""energy_above_hull"": 0.0, ""is_stable"": true, ""units"": {""band_gap"": ""eV"", ""formation_energy_per_atom"": ""eV/atom"", ""energy_above_hull"": ""eV""}}","```json
{
    ""material_id"": ""mp-541837"",
    ""band_gap_eV"": 0.3769,
    ""formation_energy_per_atom_eV"": -0.434076935437502,
    ""is_metal"": false,
    ""energy_above_hull_eV"": 0.0,
    ""is_stable"": true
}
```",gemini,exp4_hard_cove_selfcheck,1770630653.134513
